age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,altersgruppe,income_per_hour,capital_income_per_hour
40,3,3,9,2,0,4,1,0,0,0,32,1,0,Experienced,0.0,0.0
52,3,3,9,0,7,5,1,0,0,0,38,1,0,Experienced,0.0,0.0
40,3,0,13,1,11,1,1,1,0,0,40,1,1,Experienced,0.0,0.0
45,3,0,13,2,11,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
30,3,1,10,0,12,0,1,1,0,0,45,0,0,Middle-aged,0.0,0.0
31,3,3,9,0,6,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
24,3,1,11,0,0,5,1,0,0,0,40,1,0,Young,0.0,0.0
45,1,4,14,0,9,0,1,1,0,0,40,0,1,Experienced,0.0,0.0
51,1,2,16,2,9,1,1,0,0,0,45,1,1,Experienced,0.0,0.0
29,4,0,13,1,11,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
35,3,3,9,1,13,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
24,3,5,3,1,6,2,1,1,0,0,40,0,0,Young,0.0,0.0
34,1,3,9,0,0,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
29,3,3,9,1,7,3,1,0,0,0,20,1,0,Middle-aged,0.0,0.0
42,3,0,13,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
19,7,1,10,1,14,3,1,1,0,0,20,1,0,Young,0.0,0.0
33,3,0,13,1,3,1,1,0,0,0,55,1,1,Middle-aged,0.0,0.0
32,3,3,9,1,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
34,3,4,14,0,3,5,1,0,15024,0,45,1,1,Middle-aged,6.420512820512821,6.420512820512821
27,3,3,9,0,6,0,1,1,2580,0,40,1,0,Middle-aged,1.2403846153846154,1.2403846153846154
36,3,3,9,0,11,5,1,0,7298,0,35,1,1,Middle-aged,4.00989010989011,4.00989010989011
39,1,1,10,0,10,0,1,1,0,0,48,1,0,Middle-aged,0.0,0.0
33,3,3,9,0,6,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
48,3,3,9,2,7,1,1,0,0,0,35,1,0,Experienced,0.0,0.0
27,3,1,10,0,13,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,1,10,0,0,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
28,4,3,9,1,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
17,3,5,7,1,7,3,1,0,0,0,16,1,0,Young,0.0,0.0
38,3,3,9,0,2,0,1,1,0,0,44,1,0,Middle-aged,0.0,0.0
28,3,3,9,0,2,0,1,1,2105,0,40,1,0,Middle-aged,1.0120192307692308,1.0120192307692308
42,3,5,5,1,6,2,1,0,0,0,40,0,0,Experienced,0.0,0.0
36,3,5,4,1,6,4,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
37,1,4,14,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
38,1,0,13,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
55,1,1,10,0,9,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
55,3,0,13,0,11,0,1,1,0,0,60,0,1,Experienced,0.0,0.0
36,3,1,10,1,9,1,0,0,0,0,40,0,1,Middle-aged,0.0,0.0
32,7,1,10,1,14,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
52,3,0,13,2,0,4,1,0,0,0,45,1,0,Experienced,0.0,0.0
20,3,3,9,1,5,3,1,0,0,0,20,1,0,Young,0.0,0.0
43,3,1,10,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
35,3,3,9,1,6,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
61,3,5,3,0,6,5,1,0,0,0,37,0,0,Senior,0.0,0.0
30,3,1,12,0,9,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
38,0,0,13,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
31,3,1,10,1,0,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,10,1,0,3,1,1,0,0,40,1,0,Young,0.0,0.0
28,6,3,9,0,10,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
57,3,1,11,2,3,4,1,0,0,0,50,1,0,Experienced,0.0,0.0
19,4,3,9,1,3,3,1,1,0,0,40,1,0,Young,0.0,0.0
18,7,1,10,1,14,3,1,1,0,0,45,1,0,Young,0.0,0.0
34,3,0,13,0,11,0,1,1,4508,0,35,1,0,Middle-aged,2.476923076923077,2.476923076923077
42,3,1,11,0,2,0,1,1,0,0,52,1,0,Experienced,0.0,0.0
36,3,3,9,0,2,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
33,3,0,13,1,0,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,4,15,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
23,3,0,13,1,12,3,1,0,0,0,40,1,0,Young,0.0,0.0
31,1,1,11,2,13,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
38,3,5,6,1,7,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
51,3,3,9,0,2,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
36,1,3,9,1,9,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
38,7,1,10,0,14,5,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
57,3,1,10,2,0,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
20,3,3,9,1,2,1,1,0,0,0,55,1,0,Young,0.0,0.0
66,5,0,13,0,11,0,1,1,0,0,40,1,1,Senior,0.0,0.0
22,3,3,9,1,6,2,1,0,0,0,40,0,0,Young,0.0,0.0
38,3,4,14,0,9,0,1,1,7298,0,50,1,1,Middle-aged,2.806923076923077,2.806923076923077
63,7,5,6,3,14,1,0,1,0,0,40,1,0,Senior,0.0,0.0
43,4,4,14,0,3,0,0,1,0,0,60,0,1,Experienced,0.0,0.0
37,3,3,9,0,12,5,0,0,0,0,35,1,0,Middle-aged,0.0,0.0
22,3,0,13,1,3,1,1,1,0,0,20,1,0,Young,0.0,0.0
58,3,3,9,2,11,4,1,0,0,0,23,1,0,Experienced,0.0,0.0
43,3,3,9,3,13,4,0,1,0,0,40,1,0,Experienced,0.0,0.0
55,1,4,14,1,9,1,1,0,0,0,38,1,0,Experienced,0.0,0.0
45,5,3,9,0,3,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
48,3,0,13,0,3,0,1,1,0,0,55,1,1,Experienced,0.0,0.0
36,5,0,13,0,3,0,1,1,4386,0,50,1,1,Middle-aged,1.686923076923077,1.686923076923077
29,1,3,9,0,10,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
36,3,3,9,0,3,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
57,4,0,13,0,9,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
25,7,1,10,2,14,4,1,0,0,0,40,0,0,Middle-aged,0.0,0.0
34,3,0,13,1,3,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
20,3,1,12,1,0,3,1,0,0,0,20,1,0,Young,0.0,0.0
51,4,3,9,0,11,5,1,0,0,0,40,1,0,Experienced,0.0,0.0
45,5,1,10,2,3,1,0,1,0,0,48,1,0,Experienced,0.0,0.0
68,5,3,9,3,2,1,1,0,0,0,35,1,0,Senior,0.0,0.0
73,3,1,10,0,10,0,1,1,0,0,40,1,0,Senior,0.0,0.0
18,3,5,4,1,7,3,0,1,0,0,20,1,0,Young,0.0,0.0
35,1,3,9,0,13,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
58,3,3,9,0,0,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
38,3,3,9,1,4,3,1,1,0,0,55,1,0,Middle-aged,0.0,0.0
62,7,1,10,2,14,1,1,0,0,0,40,1,0,Senior,0.0,0.0
31,3,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
18,3,3,9,1,6,3,1,1,0,0,40,1,0,Young,0.0,0.0
35,3,1,10,1,12,3,1,0,0,0,32,1,0,Middle-aged,0.0,0.0
51,3,4,14,2,7,1,0,0,0,0,18,1,1,Experienced,0.0,0.0
49,5,1,10,0,11,0,1,1,0,0,44,0,1,Experienced,0.0,0.0
51,1,0,13,1,9,1,1,0,0,0,55,1,0,Experienced,0.0,0.0
28,3,3,9,1,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,7,1,12,1,14,1,1,1,0,0,48,1,0,Young,0.0,0.0
32,3,0,13,1,3,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
50,6,1,11,0,10,0,1,1,0,0,40,0,1,Experienced,0.0,0.0
54,3,3,9,0,12,0,0,1,0,0,38,0,0,Experienced,0.0,0.0
41,3,1,11,1,7,1,1,1,0,0,45,1,0,Experienced,0.0,0.0
29,3,3,9,2,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
52,5,5,6,0,3,5,0,0,0,0,40,1,0,Experienced,0.0,0.0
19,7,1,10,1,14,2,1,1,0,0,40,1,0,Young,0.0,0.0
33,3,4,14,0,3,0,1,1,0,0,60,1,1,Middle-aged,0.0,0.0
37,5,3,9,0,13,0,1,1,0,0,55,1,0,Middle-aged,0.0,0.0
62,7,1,10,0,14,0,1,1,0,0,15,1,0,Senior,0.0,0.0
27,3,1,11,2,7,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
46,3,3,9,0,3,0,1,1,3103,0,50,1,1,Experienced,1.1934615384615384,1.1934615384615384
45,6,4,14,0,9,0,0,1,0,0,50,0,1,Experienced,0.0,0.0
32,3,3,9,0,2,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
32,6,3,9,0,3,0,1,1,0,0,60,1,1,Middle-aged,0.0,0.0
36,5,1,10,0,11,0,1,1,0,0,55,1,0,Middle-aged,0.0,0.0
62,7,5,4,0,14,0,1,1,0,0,10,1,0,Senior,0.0,0.0
33,0,3,9,1,13,1,0,1,0,0,34,0,0,Middle-aged,0.0,0.0
51,3,1,10,1,13,4,1,1,0,0,40,1,0,Experienced,0.0,0.0
29,3,1,10,1,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
29,6,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,3,9,2,0,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,1,10,2,4,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
23,3,0,13,1,9,1,1,0,0,0,40,1,0,Young,0.0,0.0
56,5,1,10,0,2,0,1,1,0,0,70,1,0,Experienced,0.0,0.0
41,3,3,9,1,7,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
33,3,1,11,0,2,0,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
35,3,0,13,0,3,0,1,1,0,0,60,1,1,Middle-aged,0.0,0.0
76,5,1,10,3,11,1,1,1,0,0,20,1,0,Senior,0.0,0.0
38,3,3,9,0,6,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
42,3,3,9,2,13,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
45,3,4,14,0,9,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
22,3,1,10,0,12,5,1,0,0,0,40,1,0,Young,0.0,0.0
30,4,0,13,0,3,0,1,1,15024,0,65,1,1,Middle-aged,4.444970414201183,4.444970414201183
59,3,1,10,2,0,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
33,3,0,13,0,9,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
30,1,1,12,1,5,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
43,3,3,9,2,0,3,1,0,0,0,40,1,0,Experienced,0.0,0.0
26,3,3,9,1,7,4,1,0,0,0,20,1,0,Middle-aged,0.0,0.0
34,3,4,14,0,3,0,1,1,15024,0,60,1,1,Middle-aged,4.815384615384615,4.815384615384615
53,3,3,9,1,11,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
26,3,1,10,1,3,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
66,3,3,9,0,2,0,1,1,0,0,40,1,0,Senior,0.0,0.0
34,3,5,5,0,13,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
57,5,5,4,3,4,4,1,1,0,0,40,1,0,Experienced,0.0,0.0
30,3,3,9,2,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
18,7,1,10,1,14,1,1,0,0,0,20,1,0,Young,0.0,0.0
23,3,0,13,1,5,3,1,1,0,0,25,1,0,Young,0.0,0.0
35,1,4,14,0,9,5,1,0,15024,0,50,1,1,Middle-aged,5.7784615384615385,5.7784615384615385
40,3,0,13,1,11,3,1,0,0,0,40,1,0,Experienced,0.0,0.0
45,0,4,14,0,9,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
28,3,3,9,0,6,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
35,3,0,13,0,3,0,1,1,0,0,55,1,1,Middle-aged,0.0,0.0
17,7,5,7,3,14,3,1,1,0,0,40,1,0,Young,0.0,0.0
51,3,3,9,0,3,5,1,0,0,0,60,1,0,Experienced,0.0,0.0
47,3,1,10,2,3,1,1,1,0,0,30,1,0,Experienced,0.0,0.0
27,7,1,10,2,14,3,1,1,0,0,25,0,0,Middle-aged,0.0,0.0
24,1,1,10,1,0,3,0,0,0,0,48,1,0,Young,0.0,0.0
52,3,1,10,2,0,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
20,3,3,9,1,6,3,1,1,4416,0,53,1,0,Young,1.602322206095791,1.602322206095791
68,4,3,9,0,4,0,1,1,0,0,65,1,0,Senior,0.0,0.0
35,3,1,10,0,13,0,1,1,0,0,45,1,1,Middle-aged,0.0,0.0
53,1,4,14,2,9,1,1,0,2174,0,40,1,0,Experienced,1.0451923076923078,1.0451923076923078
23,3,1,10,1,2,1,1,1,0,0,40,1,0,Young,0.0,0.0
35,3,5,7,2,2,4,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,10,1,0,3,0,0,0,0,20,1,0,Young,0.0,0.0
52,3,4,14,1,9,1,1,0,0,0,55,0,0,Experienced,0.0,0.0
49,3,1,10,0,0,0,0,1,0,0,40,0,1,Experienced,0.0,0.0
42,3,3,9,1,5,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
35,3,0,13,0,3,0,1,1,0,0,37,1,1,Middle-aged,0.0,0.0
42,3,0,13,0,2,0,0,1,15024,0,40,1,1,Experienced,7.223076923076923,7.223076923076923
46,3,1,10,2,9,1,0,0,0,0,40,1,1,Experienced,0.0,0.0
48,3,1,10,2,11,4,1,0,0,0,55,1,0,Experienced,0.0,0.0
48,5,1,11,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
52,3,3,9,0,0,0,1,1,0,0,46,1,0,Experienced,0.0,0.0
74,5,5,8,0,7,0,1,1,1409,0,20,0,0,Senior,1.3548076923076924,1.3548076923076924
17,2,5,7,1,14,3,0,0,0,0,20,1,0,Young,0.0,0.0
24,1,3,9,1,0,1,1,1,0,0,40,1,0,Young,0.0,0.0
51,3,3,9,0,2,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
48,3,3,9,2,6,1,0,1,0,0,48,1,0,Experienced,0.0,0.0
35,6,3,9,2,2,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
40,0,4,14,1,9,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
52,5,3,9,3,7,4,0,0,0,0,43,1,0,Experienced,0.0,0.0
53,6,0,13,0,3,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
29,7,3,9,0,14,1,0,0,0,0,40,0,0,Middle-aged,0.0,0.0
33,3,1,10,0,0,0,0,1,4064,0,40,1,0,Middle-aged,1.9538461538461538,1.9538461538461538
21,3,1,10,1,5,3,1,1,0,0,22,1,0,Young,0.0,0.0
31,3,1,10,1,13,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
39,3,1,10,0,11,5,1,0,0,0,30,1,1,Middle-aged,0.0,0.0
44,5,4,14,0,9,0,1,1,0,0,30,1,1,Experienced,0.0,0.0
40,3,0,13,0,3,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
22,6,0,13,0,9,0,1,1,0,0,20,0,0,Young,0.0,0.0
22,7,0,13,1,14,3,1,1,0,0,40,1,0,Young,0.0,0.0
60,3,1,10,3,3,1,1,0,0,0,70,1,0,Senior,0.0,0.0
41,3,1,10,2,3,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
24,6,1,11,1,0,3,1,0,0,0,40,1,0,Young,0.0,0.0
26,3,1,10,2,0,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,3,9,2,0,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
36,4,3,9,1,3,3,1,1,0,0,41,1,0,Middle-aged,0.0,0.0
49,6,1,10,0,10,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
23,3,3,9,1,7,1,1,0,0,0,20,1,0,Young,0.0,0.0
23,3,3,9,0,7,5,1,0,0,0,35,1,0,Young,0.0,0.0
64,5,3,9,0,2,0,1,1,0,0,30,1,1,Senior,0.0,0.0
50,3,4,14,0,11,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
23,3,1,10,0,2,0,1,1,0,0,50,1,0,Young,0.0,0.0
28,3,0,13,0,3,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
31,3,3,9,0,6,0,1,1,0,0,50,0,0,Middle-aged,0.0,0.0
30,3,1,10,1,0,2,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
44,3,5,8,0,13,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
24,3,3,9,1,6,3,1,1,0,0,40,1,0,Young,0.0,0.0
19,3,1,10,1,7,3,1,1,0,0,20,1,0,Young,0.0,0.0
20,3,1,10,1,7,1,1,0,0,0,40,1,0,Young,0.0,0.0
36,3,1,10,2,7,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
28,3,5,8,1,9,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
58,3,0,13,0,12,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
48,3,3,9,0,11,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
35,1,0,13,1,9,1,1,0,0,0,55,1,0,Middle-aged,0.0,0.0
53,5,3,9,2,11,1,1,1,0,0,30,1,0,Experienced,0.0,0.0
55,3,5,5,0,6,5,1,0,0,0,40,1,0,Experienced,0.0,0.0
24,3,3,9,1,6,4,0,1,0,0,40,1,0,Young,0.0,0.0
28,3,3,9,1,5,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
31,1,4,14,1,9,1,1,0,0,0,45,1,0,Middle-aged,0.0,0.0
23,3,1,10,1,9,3,1,0,0,0,40,1,0,Young,0.0,0.0
22,7,1,10,1,14,2,0,0,0,0,40,1,0,Young,0.0,0.0
77,7,4,15,0,14,0,1,1,1455,0,25,1,0,Senior,1.1192307692307693,1.1192307692307693
38,3,5,6,2,11,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
20,7,1,11,1,14,3,0,0,0,0,15,1,0,Young,0.0,0.0
29,3,5,5,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
20,3,1,10,0,11,0,1,1,0,0,40,1,0,Young,0.0,0.0
62,5,3,9,0,7,0,1,1,0,0,20,1,0,Senior,0.0,0.0
28,5,4,14,2,11,1,0,1,0,0,54,0,0,Middle-aged,0.0,0.0
49,3,5,5,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
34,3,0,13,0,9,5,0,0,0,0,35,1,0,Middle-aged,0.0,0.0
51,5,0,13,0,11,0,1,1,0,0,8,1,0,Experienced,0.0,0.0
32,3,3,9,0,2,0,1,1,2829,0,40,0,0,Middle-aged,1.3600961538461538,1.3600961538461538
44,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
40,3,0,13,0,3,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
62,7,3,9,0,14,0,1,1,0,0,40,1,1,Senior,0.0,0.0
37,3,3,9,2,4,3,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
26,3,0,13,1,11,3,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
37,6,3,9,2,0,4,1,0,0,0,25,1,0,Middle-aged,0.0,0.0
62,0,4,14,0,3,0,1,1,0,0,40,1,1,Senior,0.0,0.0
46,3,4,15,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
51,5,3,9,0,13,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
42,3,4,14,1,9,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
61,3,0,13,0,9,0,1,1,0,0,44,1,1,Senior,0.0,0.0
65,3,3,9,0,12,0,1,1,0,0,40,1,0,Senior,0.0,0.0
44,0,0,13,0,9,0,0,1,15024,0,40,0,1,Experienced,7.223076923076923,7.223076923076923
22,3,1,10,1,0,3,1,0,0,0,38,1,0,Young,0.0,0.0
50,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
19,3,1,10,1,4,2,1,1,0,0,8,1,0,Young,0.0,0.0
44,0,3,9,0,13,0,0,1,0,0,60,1,0,Experienced,0.0,0.0
29,3,0,13,1,3,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
48,3,1,11,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
78,7,3,9,3,14,1,1,1,0,0,40,1,0,Senior,0.0,0.0
43,3,1,10,0,6,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
47,0,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
22,3,1,10,1,11,1,1,1,0,0,30,1,0,Young,0.0,0.0
47,3,3,9,0,7,2,0,0,0,0,28,0,0,Experienced,0.0,0.0
24,3,0,13,1,11,1,1,0,0,0,50,1,0,Young,0.0,0.0
26,7,0,13,1,14,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
38,3,4,14,0,2,0,1,1,0,0,50,0,0,Middle-aged,0.0,0.0
39,3,4,14,2,3,1,1,0,8614,0,40,1,1,Middle-aged,4.141346153846154,4.141346153846154
24,3,5,6,1,11,4,1,0,0,0,40,1,0,Young,0.0,0.0
31,3,3,9,0,13,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
65,3,3,9,1,7,1,0,1,0,0,40,0,0,Senior,0.0,0.0
45,3,1,12,2,3,4,1,0,0,0,56,1,1,Experienced,0.0,0.0
33,3,3,9,0,3,0,1,1,5178,0,50,1,1,Middle-aged,1.9915384615384615,1.9915384615384615
61,6,0,13,2,3,4,0,0,0,0,40,1,0,Senior,0.0,0.0
55,3,3,9,0,3,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
27,3,1,12,1,9,1,1,0,0,0,42,1,0,Middle-aged,0.0,0.0
29,3,3,9,1,5,1,1,1,0,0,36,1,0,Middle-aged,0.0,0.0
40,3,0,13,1,3,1,1,0,0,0,60,1,1,Experienced,0.0,0.0
36,3,3,9,2,7,4,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
23,3,0,13,1,3,1,1,1,0,0,30,1,0,Young,0.0,0.0
49,1,3,9,1,2,1,1,1,0,0,50,1,0,Experienced,0.0,0.0
39,3,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
46,3,4,14,0,7,0,1,1,0,0,20,1,0,Experienced,0.0,0.0
35,3,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
19,6,3,9,1,0,3,1,0,0,0,30,1,0,Young,0.0,0.0
42,3,4,14,0,9,0,1,1,4386,0,40,1,1,Experienced,2.108653846153846,2.108653846153846
64,7,0,13,0,14,0,1,1,0,0,40,1,0,Senior,0.0,0.0
49,3,5,7,0,13,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
44,3,0,13,2,9,4,0,0,0,0,35,1,0,Experienced,0.0,0.0
64,8,3,9,0,5,0,1,1,0,0,60,1,1,Senior,0.0,0.0
23,3,3,9,1,5,2,1,1,0,0,60,1,0,Young,0.0,0.0
22,3,3,9,1,2,3,1,1,0,0,40,1,0,Young,0.0,0.0
22,3,3,9,1,0,1,1,0,0,0,40,1,0,Young,0.0,0.0
43,3,1,12,0,7,0,0,1,0,0,40,0,0,Experienced,0.0,0.0
34,3,0,13,0,0,0,1,1,0,0,37,1,0,Middle-aged,0.0,0.0
21,3,1,10,1,3,4,1,0,0,0,30,1,0,Young,0.0,0.0
21,3,3,9,1,7,3,0,1,0,0,40,1,0,Young,0.0,0.0
34,1,1,10,2,10,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
68,6,4,14,2,9,1,1,0,0,0,20,1,0,Senior,0.0,0.0
33,3,3,9,0,5,0,1,1,0,0,38,1,0,Middle-aged,0.0,0.0
41,3,0,13,0,11,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
19,7,1,10,1,14,3,1,0,0,0,45,1,0,Young,0.0,0.0
30,3,5,4,0,4,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
69,5,4,15,0,9,0,1,1,0,0,40,1,1,Senior,0.0,0.0
25,3,0,13,1,9,1,1,1,0,0,44,1,0,Middle-aged,0.0,0.0
36,3,1,10,2,7,4,1,0,0,0,30,1,0,Middle-aged,0.0,0.0
20,7,1,10,1,14,3,1,1,0,0,40,0,0,Young,0.0,0.0
38,1,1,10,1,0,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
40,4,3,9,0,11,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
59,3,3,9,0,12,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
36,3,5,7,0,5,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,0,13,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
31,3,1,12,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
51,3,5,7,2,11,4,1,0,0,0,35,1,0,Experienced,0.0,0.0
31,3,0,13,3,9,3,1,1,0,0,35,1,0,Middle-aged,0.0,0.0
52,3,3,9,0,0,2,1,0,0,0,40,1,0,Experienced,0.0,0.0
41,3,3,9,0,2,0,1,1,0,0,44,1,0,Experienced,0.0,0.0
40,1,4,14,1,9,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
53,1,3,9,0,7,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
24,3,1,10,1,12,3,1,1,0,0,40,1,0,Young,0.0,0.0
38,3,0,13,0,0,0,1,1,0,0,48,1,0,Middle-aged,0.0,0.0
53,3,1,10,2,0,4,1,0,0,0,40,0,0,Experienced,0.0,0.0
70,1,3,9,0,11,0,1,1,0,0,40,1,0,Senior,0.0,0.0
54,3,3,9,0,0,5,1,0,0,0,40,1,0,Experienced,0.0,0.0
44,3,1,11,0,2,5,1,0,4386,0,40,1,1,Experienced,2.108653846153846,2.108653846153846
42,3,3,9,0,2,0,0,1,0,0,40,0,0,Experienced,0.0,0.0
47,6,4,14,2,3,1,1,1,0,0,50,1,1,Experienced,0.0,0.0
34,3,0,13,0,8,5,1,0,0,0,20,1,1,Middle-aged,0.0,0.0
52,3,3,9,0,12,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
21,6,3,9,1,7,3,0,0,0,0,40,1,0,Young,0.0,0.0
57,5,3,9,0,6,0,1,1,0,0,70,1,0,Experienced,0.0,0.0
28,3,0,13,0,11,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
21,6,1,10,1,9,3,1,0,0,0,35,1,0,Young,0.0,0.0
38,3,5,8,2,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,7,1,10,1,14,3,0,1,0,0,22,0,0,Young,0.0,0.0
47,1,0,13,2,9,1,1,1,0,0,48,1,0,Experienced,0.0,0.0
